id;google_id;json_volume;previewlink;title;author_id;author_name;publisher;publisherdate;description;categories;pages;rating;language;image
603;kN_1BgAAQBAJ;https://www.googleapis.com/books/v1/volumes/kN_1BgAAQBAJ;http://books.google.com/books?id=kN_1BgAAQBAJ&pg=PT100&dq=The+Woman+in+Cabin+10&hl=&cd=12&source=gbs_api;So Wide the Sky (The Women's West Series, Book 1);375;Elizabeth Grayson;ePublishing Works!;2015-02-21;"Having survived nine years as a Kiowa captive, Cassandra Morgan is traded back to the whites. Tattooed and emotionally scarred, Cassandra faces a life she hardly remembers. Two men attempt to understand her pain: the half-Indian scout Lone Hunter Jalbert, and her childhood sweetheart cavalry Captain Drew Reynolds who was left for dead in the attack that killed both their families and who has sworn retribution. Torn between two worlds and two men, Cassie must learn anew the true meaning of love, courage and forgiveness. AWARDS: Winner, Romance Communication Reviewers Award First Place, Wisconsin Romance Writers ""Right Touch"" Readers' Award. REVIEWS: ""Ms. Grayson creates an emotional powerhouse... Superb!"" ~Rendezvous. ""...a compelling novel chock-full of western detail."" ~Margot Mifflin, author of the non-fiction book The Blue Tattoo: The Life of Olive Oatman, on whom the main character of So Wide the Sky is based. THE WOMEN'S WEST SERIES, in series order So Wide the Sky Color of the Wind A Place Called Home Painted by the Sun Moon in the Water Bride of the Wilderness";{Fiction};350;;en;http://books.google.com/books/content?id=kN_1BgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
604;-FUivbKd3sAC;https://www.googleapis.com/books/v1/volumes/-FUivbKd3sAC;http://books.google.com/books?id=-FUivbKd3sAC&pg=PT246&dq=The+Woman+in+Cabin+10&hl=&cd=13&source=gbs_api;Martin Delany, Frederick Douglass, and the Politics of Representative Identity;376;Robert S. Levine;Univ of North Carolina Press;2000-11-09;The differences between Frederick Douglass and Martin Delany have historically been reduced to a simple binary pronouncement: assimilationist versus separatist. Now Robert S. Levine restores the relationship of these two important nineteenth-century African American writers to its original complexity. He explores their debates over issues like abolitionism, emigration, and nationalism, illuminating each man's influence on the other's political vision. He also examines Delany and Douglass's debates in relation to their own writings and to the work of Harriet Beecher Stowe. Though each saw himself as the single best representative of his race, Douglass has been accorded that role by history--while Delany, according to Levine, has suffered a fate typical of the black separatist: marginalization. In restoring Delany to his place in literary and cultural history, Levine makes possible a fuller understanding of the politics of antebellum African American leadership.;"{""Social Science""}";328;;en;http://books.google.com/books/content?id=-FUivbKd3sAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
605;wYNnqxDfgewC;https://www.googleapis.com/books/v1/volumes/wYNnqxDfgewC;http://books.google.com/books?id=wYNnqxDfgewC&pg=PA155&dq=The+Woman+in+Cabin+10&hl=&cd=14&source=gbs_api;Dearest Friend;377;Lynne Withey;Simon and Schuster;2002-03-03;The lively, authoritative, New York Times bestselling biography of Abigail Adams. This is the life of Abigail Adams, wife of patriot John Adams, who became the most influential woman in Revolutionary America. Rich with excerpts from her personal letters, Dearest Friend captures the public and private sides of this fascinating woman, who was both an advocate of slave emancipation and a burgeoning feminist, urging her husband to “Remember the Ladies” as he framed the laws of their new country. John and Abigail Adams married for love. While John traveled in America and abroad to help forge a new nation, Abigail remained at home, raising four children, managing their estate, and writing letters to her beloved husband. Chronicling their remarkable fifty-four-year marriage, her blossoming feminism, her battles with loneliness, and her friendships with Thomas Jefferson and James Madison, Dearest Friend paints a portrait of Abigail Adams as an intelligent, resourceful, and outspoken woman.;"{""Biography & Autobiography""}";392;;en;http://books.google.com/books/content?id=wYNnqxDfgewC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
606;M06HWK0rHvEC;https://www.googleapis.com/books/v1/volumes/M06HWK0rHvEC;http://books.google.com/books?id=M06HWK0rHvEC&pg=PA72&dq=The+Woman+in+Cabin+10&hl=&cd=15&source=gbs_api;Thar She Blows;378;Stephen Currie;Twenty-First Century Books;2001;Describes the whaling industry and its significance in America during the nineteenth century, and discusses crew members, working conditions, life for family members left ashore and those on board, and the end of whaling.;"{""Juvenile Nonfiction""}";96;3;en;http://books.google.com/books/content?id=M06HWK0rHvEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
607;kVZvBAAAQBAJ;https://www.googleapis.com/books/v1/volumes/kVZvBAAAQBAJ;http://books.google.com/books?id=kVZvBAAAQBAJ&pg=PT69&dq=The+Woman+in+Cabin+10&hl=&cd=16&source=gbs_api;From Uncle Tom's Cabin to The Help;379;C. Garcia;Springer;2014-08-13;This book surveys the cultural, literary, and cinematic impact of white-authored films and imaginative literature on American society from Harriet Beecher Stowe's Uncle Tom's Cabin to Kathryn Stockett's Th e Hel p .;"{""Performing Arts""}";255;;en;http://books.google.com/books/content?id=kVZvBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
608;xp2kDn5aBeAC;https://www.googleapis.com/books/v1/volumes/xp2kDn5aBeAC;http://books.google.com/books?id=xp2kDn5aBeAC&pg=PA140&dq=The+Woman+in+Cabin+10&hl=&cd=17&source=gbs_api;Opera and the Golden West;380;John Louis DiGaetani;Fairleigh Dickinson Univ Press;1994;Opera and the Golden West is a celebration of opera's difficult past in America. It focuses in part on early repertory and how European operatic masterpieces became part of American culture. This book also calls attention to the efforts of American composers as they continually tried to make original contributions to a foreign musical form. Throughout this anthology the contributors use a variety of approaches and styles to analyze the many aspects of opera, and how the form fared in the U.S. In addition to observing where opera has been in this country, this anthology also has an eye to the future. Opera presentation in the coming century may be very different from the current experience. Economics, always a critical factor, may well dictate a different scale of production. Changing tastes in directorial and production values and the expansion of television and video into the home are indicators that a new era has arrived.;{Music};311;;en;http://books.google.com/books/content?id=xp2kDn5aBeAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
609;td_1BgAAQBAJ;https://www.googleapis.com/books/v1/volumes/td_1BgAAQBAJ;http://books.google.com/books?id=td_1BgAAQBAJ&pg=PT124&dq=The+Woman+in+Cabin+10&hl=&cd=18&source=gbs_api;A Place Called Home (The Women's West Series, Book 3);375;Elizabeth Grayson;ePublishing Works!;2015-02-21;"When Indians kill her husband on the trail to Kentucky, Livi Talbot and her two young children bury him then continue their trek on the Wilderness Road to what David promised would be their new home. While Livi settles into the wilderness cabin David built with his own hands, Reid Campbell, David's best friend and Livi's nemesis, arrives. A wanderer who spends more time with Indians than whites, Reid produces a document stating all holdings revert to him, in the case of David's death. Reid insists Livi and the children return to Virginia, but Livi refuses. She's too far along in her pregnancy with David's last child, to travel. Summer ensues, filled with hard work, danger from Indian raids and a constant battle of wills between Livi and Reid. As winter deepens, Reid helps Livi deliver David's son. Reid knows he should gift the cabin and land to Livi and walk away, but his heart has finally found a family and a place called home. REVIEWS: ""...stirs the reader's emotions. A story of a remarkable women's desire to forge her own destiny and follow her heart. A novel to remember."" ~Kathe Robin Romantic Times ""...keeps you reading to the exclusion of all else. This is probably the best book on the period I have ever read."" ~Rendezvous ""This lady can spin a tale of historical magic. She does that and more in this beautiful story of Livi Talbot and her long road to happiness."" ~The Readers' Voice THE WOMEN'S WEST SERIES, in series order So Wide the Sky Color of the Wind A Place Called Home Painted by the Sun Moon on the Water Bride of the Wilderness";{Fiction};350;;en;http://books.google.com/books/content?id=td_1BgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
610;Cl90oCk0cncC;https://www.googleapis.com/books/v1/volumes/Cl90oCk0cncC;http://books.google.com/books?id=Cl90oCk0cncC&pg=PA221&dq=The+Woman+in+Cabin+10&hl=&cd=19&source=gbs_api;The Cambridge Companion to Nineteenth-Century American Women's Writing;381;Dale M. Bauer;Cambridge University Press;2001-11-15;Providing an overview of the history of writing by women in the period, this 2001 Companion establishes the context in which this writing emerged, and traces the origin of the terms which have traditionally defined the debate. It includes essays on topics of recent concern, such as women and war, erotic violence, the liberating and disciplinary effects of religion, and examines the work of a variety of women writers, including Harriet Beecher Stowe, Rebecca Harding Davis and Louisa May Alcott. The volume plots new directions for the study of American literary history, and provides several valuable tools for students, including a chronology of works and suggestions for further reading.;"{""Literary Criticism""}";336;3;en;http://books.google.com/books/content?id=Cl90oCk0cncC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
611;w_b9ih_U8NAC;https://www.googleapis.com/books/v1/volumes/w_b9ih_U8NAC;http://books.google.com/books?id=w_b9ih_U8NAC&pg=PT195&dq=The+Woman+in+Cabin+10&hl=&cd=20&source=gbs_api;Love of Freedom;382;Catherine Adams;Oxford University Press;2010-02-01;They baked New England's Thanksgiving pies, preached their faith to crowds of worshippers, spied for the patriots during the Revolution, wrote that human bondage was a sin, and demanded reparations for slavery. Black women in colonial and revolutionary New England sought not only legal emancipation from slavery but defined freedom more broadly to include spiritual, familial, and economic dimensions. Hidden behind the banner of achieving freedom was the assumption that freedom meant affirming black manhood The struggle for freedom in New England was different for men than for women. Black men in colonial and revolutionary New England were struggling for freedom from slavery and for the right to patriarchal control of their own families. Women had more complicated desires, seeking protection and support in a male headed household while also wanting personal liberty. Eventually women who were former slaves began to fight for dignity and respect for womanhood and access to schooling for black children.;"{""Social Science""}";280;;en;http://books.google.com/books/content?id=w_b9ih_U8NAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
612;wuKZQO85J2wC;https://www.googleapis.com/books/v1/volumes/wuKZQO85J2wC;http://books.google.com/books?id=wuKZQO85J2wC&pg=PA84&dq=The+Woman+in+Cabin+10&hl=&cd=21&source=gbs_api;Beyond This Moment (Timber Ridge Reflections Book #2);383;Tamera Alexander;Bethany House;2009-04-01;Dismissed from the university where she served as Professor of Romantic Languages, Dr. Molly Whitcomb travels west to start over in the secluded mountain town of Timber Ridge, Colorado, where she'll be teaching children. Her train stops in Denver, and on a whim, Molly purchases a wedding band--an attempt to cover a mistake, but also a chance at a fresh start. Sheriff James McPherson was eager to hire a schoolteacher, but Dr. Molly Whitcomb isn't what he expected. His instincts about people--which rarely miss the mark--tell him she's hiding something. And when Molly's secret is revealed, her reinvented life begins to unravel. What's more, she risks losing her newfound relationship with the sheriff and her renewed faith in God.;{Fiction};400;5;en;http://books.google.com/books/content?id=wuKZQO85J2wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
613;MEAODQAAQBAJ;https://www.googleapis.com/books/v1/volumes/MEAODQAAQBAJ;http://books.google.com/books?id=MEAODQAAQBAJ&pg=PT29&dq=Ruth+Ware&hl=&cd=1&source=gbs_api;In a Dark, Dark Wood: A Novel by Ruth Ware (Trivia-On-Books);34;Trivion Books;"";2016-09-13;"Trivia-on-Book: In a Dark, Dark Wood by Ruth Ware Take the challenge yourself and share it with friends and family for a time of fun! What should be a cozy and fun-filled weekend deep in the English countryside takes a sinister turn in Ruth Ware’s suspenseful, compulsive, and darkly twisted psychological thriller. Sometimes the only thing to fear…is yourself. When reclusive writer Leonora is invited to the English countryside for a weekend away, she reluctantly agrees to make the trip. But as the first night falls, revelations unfold among friends old and new, an unnerving memory shatters Leonora’s reserve, and a haunting realization creeps in: the party is not alone in the woods. You may have read the book, but not have liked it. You may have liked the book, but not be a fan. You may call yourself a fan, but few truly are. Are you a fan? Trivia-on-Books is an independently curated trivia quiz on the book for readers, students, and fans alike. Whether you're looking for new materials to the book or would like to take the challenge yourself and share it with your friends and family for a time of fun, Trivia-on-Books provides a unique approach to In a Dark, Dark Wood by Ruth Ware that is both insightful and educational! Features You'll Find Inside: • 30 Multiple choice questions on the book, plots, characters and author • Insightful commentary to answer every question • Complementary quiz material for yourself or your reading group • Results provided with scores to determine ""status"" Promising quality and value, come play your trivia of a favorite book!";"{""Study Aids""}";;;en;http://books.google.com/books/content?id=MEAODQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
614;mfqgDAAAQBAJ;https://www.googleapis.com/books/v1/volumes/mfqgDAAAQBAJ;http://books.google.com/books?id=mfqgDAAAQBAJ&printsec=frontcover&dq=Ruth+Ware&hl=&cd=2&source=gbs_api;In a Dark, Dark Wood;366;Ruth Ware;Simon and Schuster;2016-07-12;INSTANT NEW YORK TIMES BESTSELLER AND SOON TO BE A MAJOR MOTION PICTURE What should be a cozy and fun-filled weekend deep in the English countryside takes a sinister turn in Ruth Ware’s suspenseful, compulsive, and darkly twisted psychological thriller. Sometimes the only thing to fear...is yourself. When reclusive writer Leonora is invited to a hen party in an eerie glass house deep in the English countryside, she reluctantly agrees to make the trip. But as the first night falls, revelations unfold among friends old and new and a haunting realization creeps in—they are not alone in the woods. Forty-eight hours later, Nora wakes up in a hospital bed injured but alive, with the knowledge that someone is dead. Wondering not “what happened?” but “what have I done?” she tries to piece together the events of the past weekend. Working to uncover secrets, reveal motives, and find answers, Nora must revisit parts of herself that she would much rather leave buried where they belong: in the past.;{Fiction};352;3.5;en;http://books.google.com/books/content?id=mfqgDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
